"TIME","GEO","INDIC_BT","NACE_R2","S_ADJ","UNIT","Value","Flag and Footnotes"
"2015M01","Sweden","Total output price index - in national currency","MIG - energy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","102.5",""
"2015M01","Sweden","Total output price index - in national currency","MIG - capital goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.5",""
"2015M01","Sweden","Total output price index - in national currency","MIG - durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.0",""
"2015M01","Sweden","Total output price index - in national currency","MIG - non-durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.0",""
"2015M02","European Union - 27 countries (from 2020)","Total output price index - in national currency","Industry (except construction, sewerage, waste management and remediation activities)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.3",""
"2015M02","European Union - 27 countries (from 2020)","Total output price index - in national currency","MIG - intermediate goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.8",""
"2015M02","European Union - 27 countries (from 2020)","Total output price index - in national currency","MIG - energy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","102.7",""
"2015M02","European Union - 27 countries (from 2020)","Total output price index - in national currency","MIG - capital goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.8",""
"2015M02","European Union - 27 countries (from 2020)","Total output price index - in national currency","MIG - durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.7",""
"2015M02","European Union - 27 countries (from 2020)","Total output price index - in national currency","MIG - non-durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.8",""
"2015M02","Belgium","Total output price index - in national currency","Industry (except construction, sewerage, waste management and remediation activities)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.7","p"
"2015M02","Belgium","Total output price index - in national currency","MIG - intermediate goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","97.5","p"
"2015M02","Belgium","Total output price index - in national currency","MIG - energy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","102.1","p"
"2015M02","Belgium","Total output price index - in national currency","MIG - capital goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.0","p"
"2015M02","Belgium","Total output price index - in national currency","MIG - durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.0","p"
"2015M02","Belgium","Total output price index - in national currency","MIG - non-durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.5","p"
"2015M02","Bulgaria","Total output price index - in national currency","Industry (except construction, sewerage, waste management and remediation activities)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.7",""
"2015M02","Bulgaria","Total output price index - in national currency","MIG - intermediate goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.6",""
"2015M02","Bulgaria","Total output price index - in national currency","MIG - energy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","102.1",""
"2015M02","Bulgaria","Total output price index - in national currency","MIG - capital goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.2",""
"2015M02","Bulgaria","Total output price index - in national currency","MIG - durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.5",""
"2015M02","Bulgaria","Total output price index - in national currency","MIG - non-durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.3",""
"2015M02","Czechia","Total output price index - in national currency","Industry (except construction, sewerage, waste management and remediation activities)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.5",""
"2015M02","Czechia","Total output price index - in national currency","MIG - intermediate goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.5",""
"2015M02","Czechia","Total output price index - in national currency","MIG - energy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.3",""
"2015M02","Czechia","Total output price index - in national currency","MIG - capital goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.8",""
"2015M02","Czechia","Total output price index - in national currency","MIG - durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","101.1",""
"2015M02","Czechia","Total output price index - in national currency","MIG - non-durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.5",""
"2015M02","Denmark","Total output price index - in national currency","Industry (except construction, sewerage, waste management and remediation activities)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.6",""
"2015M02","Denmark","Total output price index - in national currency","MIG - intermediate goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.8",""
"2015M02","Denmark","Total output price index - in national currency","MIG - energy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","108.6",""
"2015M02","Denmark","Total output price index - in national currency","MIG - capital goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.6",""
"2015M02","Denmark","Total output price index - in national currency","MIG - durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","98.8",""
"2015M02","Denmark","Total output price index - in national currency","MIG - non-durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","97.9",""
"2015M02","Germany (until 1990 former territory of the FRG)","Total output price index - in national currency","Industry (except construction, sewerage, waste management and remediation activities)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.1",""
"2015M02","Germany (until 1990 former territory of the FRG)","Total output price index - in national currency","MIG - intermediate goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.9",""
"2015M02","Germany (until 1990 former territory of the FRG)","Total output price index - in national currency","MIG - energy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","101.8",""
"2015M02","Germany (until 1990 former territory of the FRG)","Total output price index - in national currency","MIG - capital goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.7",""
"2015M02","Germany (until 1990 former territory of the FRG)","Total output price index - in national currency","MIG - durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.5",""
"2015M02","Germany (until 1990 former territory of the FRG)","Total output price index - in national currency","MIG - non-durable consumer goods","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.8",""
"2015M02","Estonia","Total output price index - in national currency","Industry (except construction, sewerage, waste management and remediation activities)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.3",""
