time,country,sector,value_var,value_100
2015M04,Cyprus,intermediate goods,0.2,100.2
2015M04,Cyprus,energy,-0.2,98.2
2015M04,Cyprus,capital goods,-0.1,100.3
2015M04,Cyprus,durable consumer goods,0.2,100.7
2015M04,Cyprus,non-durable consumer goods,-0.6,99.7
2015M04,Latvia,general,-0.2,100.4
2015M04,Latvia,intermediate goods,-0.6,100.3
2015M04,Latvia,energy,0.6,100.5
2015M04,Latvia,capital goods,1.2,101.1
2015M04,Latvia,durable consumer goods,-0.5,99.8
2015M04,Latvia,non-durable consumer goods,-0.8,100.1
2015M04,Lithuania,general,0.8,104.2
2015M04,Lithuania,intermediate goods,1.5,100.9
2015M04,Lithuania,energy,1.4,110.9
2015M04,Lithuania,capital goods,-0.5,99.7
2015M04,Lithuania,durable consumer goods,0.0,100.0
2015M04,Lithuania,non-durable consumer goods,-0.6,101.2
2015M04,Luxembourg,general,-1.3,99.8
2015M04,Luxembourg,intermediate goods,-2.3,100.0
2015M04,Luxembourg,energy,-0.1,101.1
2015M04,Luxembourg,capital goods,0.0,98.8
2015M04,Luxembourg,durable consumer goods,0.1,99.9
2015M04,Luxembourg,non-durable consumer goods,0.5,99.2
2015M04,Hungary,general,-0.1,98.8
2015M04,Hungary,intermediate goods,1.3,98.6
2015M04,Hungary,energy,-1.7,100.0
2015M04,Hungary,capital goods,-0.2,97.9
2015M04,Hungary,durable consumer goods,0.2,99.6
2015M04,Hungary,non-durable consumer goods,0.4,99.3
2015M04,Malta,general,-2.4,99.2
2015M04,Malta,intermediate goods,-0.5,98.9
2015M04,Malta,energy,-14.2,96.0
2015M04,Malta,capital goods,0.2,100.1
2015M04,Malta,durable consumer goods,0.0,100.0
2015M04,Malta,non-durable consumer goods,0.1,100.4
2015M04,Netherlands,general,1.0,102.2
2015M04,Netherlands,intermediate goods,1.7,101.4
2015M04,Netherlands,energy,1.4,108.8
2015M04,Netherlands,capital goods,0.2,100.4
2015M04,Netherlands,durable consumer goods,0.5,99.9
2015M04,Netherlands,non-durable consumer goods,0.0,100.7
2015M04,Austria,general,0.1,100.6
2015M04,Austria,intermediate goods,0.6,100.7
2015M04,Austria,energy,-0.6,101.2
2015M04,Austria,capital goods,0.1,100.1
2015M04,Austria,durable consumer goods,-0.1,100.0
2015M04,Austria,non-durable consumer goods,0.2,100.4
2015M04,Poland,general,-0.4,99.8
2015M04,Poland,intermediate goods,-0.2,99.8
2015M04,Poland,energy,-0.1,102.2
2015M04,Poland,capital goods,-0.6,98.6
2015M04,Poland,durable consumer goods,-0.7,98.9
2015M04,Poland,non-durable consumer goods,-0.6,99.5
2015M04,Portugal,general,0.5,101.5
2015M04,Portugal,intermediate goods,0.3,100.4
2015M04,Portugal,energy,0.4,105.9
2015M04,Portugal,capital goods,0.1,99.9
2015M04,Portugal,durable consumer goods,-0.1,99.7
2015M04,Portugal,non-durable consumer goods,0.8,100.5
2015M04,Romania,general,-0.6,100.3
2015M04,Romania,intermediate goods,0.0,100.6
2015M04,Romania,energy,-1.5,102.1
2015M04,Romania,capital goods,-0.8,99.0
2015M04,Romania,durable consumer goods,-0.2,99.4
2015M04,Romania,non-durable consumer goods,0.0,99.6
2015M04,Slovenia,general,0.3,100.8
2015M04,Slovenia,intermediate goods,-0.3,100.4
2015M04,Slovenia,energy,-0.2,99.6
2015M04,Slovenia,capital goods,0.2,100.1
2015M04,Slovenia,durable consumer goods,0.1,100.4
2015M04,Slovenia,non-durable consumer goods,1.2,102.2
2015M04,Slovakia,general,0.0,100.5
2015M04,Slovakia,intermediate goods,0.7,100.9
2015M04,Slovakia,energy,-0.6,101.9
2015M04,Slovakia,capital goods,-0.2,99.8
2015M04,Slovakia,durable consumer goods,-0.6,98.5
2015M04,Slovakia,non-durable consumer goods,-0.2,99.9
2015M04,Finland,general,0.5,101.5
2015M04,Finland,intermediate goods,0.3,101.4
2015M04,Finland,energy,-0.1,103.4
2015M04,Finland,capital goods,0.4,100.0
2015M04,Finland,durable consumer goods,0.6,100.3
2015M04,Finland,non-durable consumer goods,-0.3,100.2
2015M04,Sweden,general,-0.3,101.3
2015M04,Sweden,intermediate goods,0.2,101.1
2015M04,Sweden,energy,-1.3,106.5
2015M04,Sweden,capital goods,-0.5,100.1
2015M04,Sweden,durable consumer goods,-0.2,99.8
2015M04,Sweden,non-durable consumer goods,-0.1,100.0
2015M05,EU,general,0.1,100.9
2015M05,EU,intermediate goods,0.2,100.9
2015M05,EU,energy,0.1,103.5
2015M05,EU,capital goods,-0.2,100.1
2015M05,EU,durable consumer goods,0.0,99.9
2015M05,EU,non-durable consumer goods,-0.1,100.0
2015M05,Belgium,general,0.9,102.6
2015M05,Belgium,intermediate goods,1.5,102.4
2015M05,Belgium,energy,2.4,108.1
2015M05,Belgium,capital goods,-0.4,100.2
2015M05,Belgium,durable consumer goods,0.1,99.8
2015M05,Belgium,non-durable consumer goods,-0.5,100.0
2015M05,Bulgaria,general,0.8,102.4
2015M05,Bulgaria,intermediate goods,0.4,103.4
2015M05,Bulgaria,energy,1.9,104.2
2015M05,Bulgaria,capital goods,0.0,100.0
2015M05,Bulgaria,durable consumer goods,-0.1,99.9
2015M05,Bulgaria,non-durable consumer goods,0.2,99.7
2015M05,Czechia,general,0.1,101.1
2015M05,Czechia,intermediate goods,0.3,101.5
2015M05,Czechia,energy,0.8,103.0
2015M05,Czechia,capital goods,-0.2,100.4
2015M05,Czechia,durable consumer goods,0.1,100.4
2015M05,Czechia,non-durable consumer goods,-0.1,100.5
2015M05,Denmark,general,1.1,101.2
2015M05,Denmark,intermediate goods,-0.1,100.1
2015M05,Denmark,energy,0.1,109.1
2015M05,Denmark,capital goods,-0.2,100.0
2015M05,Denmark,durable consumer goods,-0.1,100.3
2015M05,Denmark,non-durable consumer goods,3.8,98.9
2015M05,Germany,general,-0.1,100.5
2015M05,Germany,intermediate goods,0.1,100.6
2015M05,Germany,energy,-0.2,102.0
2015M05,Germany,capital goods,-0.2,100.1
2015M05,Germany,durable consumer goods,0.0,100.1
2015M05,Germany,non-durable consumer goods,-0.3,100.2
2015M05,Estonia,general,-0.1,100.2
2015M05,Estonia,intermediate goods,0.1,100.4
2015M05,Estonia,energy,0.1,103.2
2015M05,Estonia,capital goods,-0.1,98.6
2015M05,Estonia,durable consumer goods,-0.4,99.4
2015M05,Estonia,non-durable consumer goods,-0.8,100.0
2015M05,Ireland,general,-2.3,100.1
2015M05,Ireland,intermediate goods,0.2,100.9
2015M05,Ireland,energy,0.1,103.5
2015M05,Ireland,capital goods,-0.2,100.1
2015M05,Ireland,durable consumer goods,0.0,99.9
2015M05,Ireland,non-durable consumer goods,-0.1,100.0
2015M05,Greece,general,0.8,104.2
2015M05,Greece,intermediate goods,-0.2,100.9
2015M05,Greece,energy,1.7,109.5
2015M05,Greece,capital goods,-0.1,100.0
2015M05,Greece,durable consumer goods,0.0,100.2
2015M05,Greece,non-durable consumer goods,0.1,99.9
2015M05,Spain,general,0.3,101.0
2015M05,Spain,intermediate goods,0.2,101.1
2015M05,Spain,energy,0.8,103.1
2015M05,Spain,capital goods,0.1,100.1
2015M05,Spain,durable consumer goods,-0.1,100.1
2015M05,Spain,non-durable consumer goods,0.1,100.0
2015M05,France,general,-0.5,100.4
2015M05,France,intermediate goods,0.1,101.2
2015M05,France,energy,-2.6,100.6
2015M05,France,capital goods,-0.3,99.9
2015M05,France,durable consumer goods,-0.2,100.0
2015M05,France,non-durable consumer goods,-0.1,100.1
2015M05,Croatia,general,0.7,101.8
2015M05,Croatia,intermediate goods,0.4,100.4
2015M05,Croatia,energy,2.2,105.9
2015M05,Croatia,capital goods,-0.1,100.1
2015M05,Croatia,durable consumer goods,0.0,99.8
2015M05,Croatia,non-durable consumer goods,-0.1,100.2
2015M05,Italy,general,0.2,100.9
2015M05,Italy,intermediate goods,0.1,100.5
2015M05,Italy,energy,0.8,103.1
2015M05,Italy,capital goods,-0.1,99.9
2015M05,Italy,durable consumer goods,0.0,100.0
2015M05,Italy,non-durable consumer goods,0.1,100.0
2015M05,Cyprus,general,0.3,99.8
2015M05,Cyprus,intermediate goods,-0.1,100.1
2015M05,Cyprus,energy,1.4,99.6
2015M05,Cyprus,capital goods,0.1,100.4
2015M05,Cyprus,durable consumer goods,-0.1,100.6
2015M05,Cyprus,non-durable consumer goods,-0.2,99.5
2015M05,Latvia,general,-0.1,100.3
2015M05,Latvia,intermediate goods,-0.2,100.1
2015M05,Latvia,energy,0.0,100.5
2015M05,Latvia,capital goods,0.1,101.2
2015M05,Latvia,durable consumer goods,0.4,100.2
2015M05,Latvia,non-durable consumer goods,0.3,100.4
2015M05,Lithuania,general,0.4,104.6
2015M05,Lithuania,intermediate goods,0.5,101.4
2015M05,Lithuania,energy,0.6,111.6
2015M05,Lithuania,capital goods,0.7,100.4
2015M05,Lithuania,durable consumer goods,-0.3,99.7
2015M05,Lithuania,non-durable consumer goods,0.1,101.3
2015M05,Luxembourg,general,0.9,100.7
2015M05,Luxembourg,intermediate goods,1.6,101.6
2015M05,Luxembourg,energy,0.0,101.1
2015M05,Luxembourg,capital goods,0.7,99.5
2015M05,Luxembourg,durable consumer goods,0.0,99.9
2015M05,Luxembourg,non-durable consumer goods,-0.5,98.7
2015M05,Hungary,general,1.8,100.6
2015M05,Hungary,intermediate goods,2.4,101.0
2015M05,Hungary,energy,2.4,102.4
2015M05,Hungary,capital goods,1.9,99.8
2015M05,Hungary,durable consumer goods,-1.7,97.9
2015M05,Hungary,non-durable consumer goods,0.9,100.2
2015M05,Malta,general,0.3,99.5
2015M05,Malta,intermediate goods,1.5,100.4
2015M05,Malta,energy,0.0,96.0
2015M05,Malta,capital goods,0.1,100.2
2015M05,Malta,durable consumer goods,0.0,100.0
2015M05,Malta,non-durable consumer goods,-0.5,99.9
2015M05,Netherlands,general,0.4,102.6
2015M05,Netherlands,intermediate goods,1.1,102.5
2015M05,Netherlands,energy,1.3,110.2
2015M05,Netherlands,capital goods,-0.4,100.0
2015M05,Netherlands,durable consumer goods,-0.1,99.8
2015M05,Netherlands,non-durable consumer goods,-0.3,100.4
2015M05,Austria,general,0.0,100.6
2015M05,Austria,intermediate goods,0.2,100.9
2015M05,Austria,energy,-0.1,101.1
2015M05,Austria,capital goods,-0.1,100.0
2015M05,Austria,durable consumer goods,0.0,100.0
2015M05,Austria,non-durable consumer goods,-0.2,100.2
2015M05,Poland,general,0.4,100.2
2015M05,Poland,intermediate goods,0.5,100.3
2015M05,Poland,energy,0.9,103.1
2015M05,Poland,capital goods,0.1,98.7
2015M05,Poland,durable consumer goods,0.5,99.4
2015M05,Poland,non-durable consumer goods,-0.2,99.3
2015M05,Portugal,general,0.1,101.6
2015M05,Portugal,intermediate goods,0.3,100.7
2015M05,Portugal,energy,0.5,106.4
2015M05,Portugal,capital goods,-0.3,99.6
2015M05,Portugal,durable consumer goods,0.9,100.6
2015M05,Portugal,non-durable consumer goods,-0.3,100.2
2015M05,Romania,general,0.3,100.6
2015M05,Romania,intermediate goods,0.1,100.7
2015M05,Romania,energy,1.3,103.4
2015M05,Romania,capital goods,-0.1,98.9
2015M05,Romania,durable consumer goods,0.2,99.6
2015M05,Romania,non-durable consumer goods,0.1,99.7
2015M05,Slovenia,general,-0.2,100.6
2015M05,Slovenia,intermediate goods,0.2,100.6
2015M05,Slovenia,energy,-0.1,99.5
2015M05,Slovenia,capital goods,0.1,100.2
2015M05,Slovenia,durable consumer goods,-0.1,100.3
2015M05,Slovenia,non-durable consumer goods,-0.8,101.4
2015M05,Slovakia,general,0.6,101.1
2015M05,Slovakia,intermediate goods,0.1,101.0
2015M05,Slovakia,energy,1.0,102.9
2015M05,Slovakia,capital goods,0.3,100.1
2015M05,Slovakia,durable consumer goods,2.1,100.6
2015M05,Slovakia,non-durable consumer goods,0.0,99.9
2015M05,Finland,general,-0.2,101.3
2015M05,Finland,intermediate goods,0.0,101.4
2015M05,Finland,energy,0.1,103.5
2015M05,Finland,capital goods,0.0,100.0
2015M05,Finland,durable consumer goods,0.1,100.4
2015M05,Finland,non-durable consumer goods,0.0,100.2
2015M05,Sweden,general,0.2,101.5
2015M05,Sweden,intermediate goods,0.6,101.7
2015M05,Sweden,energy,-1.2,105.2
2015M05,Sweden,capital goods,0.2,100.3
2015M05,Sweden,durable consumer goods,0.3,100.1
2015M05,Sweden,non-durable consumer goods,0.5,100.5
2015M06,EU,general,-0.1,100.8
2015M06,EU,intermediate goods,-0.1,100.8
2015M06,EU,energy,-0.1,103.4
2015M06,EU,capital goods,-0.1,100.0
2015M06,EU,durable consumer goods,0.2,100.1
2015M06,EU,non-durable consumer goods,-0.1,99.9
2015M06,Belgium,general,-0.5,102.1
2015M06,Belgium,intermediate goods,0.2,102.6
2015M06,Belgium,energy,-1.7,106.3
2015M06,Belgium,capital goods,-0.2,100.0
2015M06,Belgium,durable consumer goods,0.0,99.8
2015M06,Belgium,non-durable consumer goods,-0.6,99.4
2015M06,Bulgaria,general,-0.7,101.7
2015M06,Bulgaria,intermediate goods,-2.4,100.9
2015M06,Bulgaria,energy,-0.1,104.1
2015M06,Bulgaria,capital goods,-0.2,99.8
2015M06,Bulgaria,durable consumer goods,0.0,99.9
2015M06,Bulgaria,non-durable consumer goods,0.3,100.0
2015M06,Czechia,general,-0.3,100.8
2015M06,Czechia,intermediate goods,-0.4,101.1
2015M06,Czechia,energy,-0.2,102.8
2015M06,Czechia,capital goods,-0.4,100.0
2015M06,Czechia,durable consumer goods,-0.4,100.0
2015M06,Czechia,non-durable consumer goods,-0.3,100.2
2015M06,Denmark,general,-1.6,99.6
2015M06,Denmark,intermediate goods,0.0,100.1
2015M06,Denmark,energy,-4.4,104.3
2015M06,Denmark,capital goods,-0.2,99.8
2015M06,Denmark,durable consumer goods,0.0,100.3
2015M06,Denmark,non-durable consumer goods,-2.3,96.6
2015M06,Germany,general,-0.1,100.4
2015M06,Germany,intermediate goods,-0.2,100.4
2015M06,Germany,energy,-0.3,101.7
2015M06,Germany,capital goods,-0.1,100.0
2015M06,Germany,durable consumer goods,0.0,100.1
2015M06,Germany,non-durable consumer goods,0.0,100.2
2015M06,Estonia,general,0.2,100.4
2015M06,Estonia,intermediate goods,-0.2,100.2
2015M06,Estonia,energy,1.4,104.6
2015M06,Estonia,capital goods,0.3,98.9
2015M06,Estonia,durable consumer goods,0.4,99.8
2015M06,Estonia,non-durable consumer goods,0.1,100.1
2015M06,Ireland,general,-0.4,99.7
2015M06,Ireland,intermediate goods,-0.1,100.8
2015M06,Ireland,energy,-0.1,103.4
2015M06,Ireland,capital goods,-0.1,100.0
2015M06,Ireland,durable consumer goods,0.2,100.1
2015M06,Ireland,non-durable consumer goods,-0.1,99.9
2015M06,Greece,general,-0.7,103.5
2015M06,Greece,intermediate goods,-0.4,100.5
2015M06,Greece,energy,-1.4,108.0
2015M06,Greece,capital goods,0.0,100.0
2015M06,Greece,durable consumer goods,-0.1,100.1
2015M06,Greece,non-durable consumer goods,0.0,99.9
2015M06,Spain,general,0.7,101.7
2015M06,Spain,intermediate goods,0.0,101.1
2015M06,Spain,energy,3.4,106.6
2015M06,Spain,capital goods,0.0,100.1
2015M06,Spain,durable consumer goods,-0.2,99.9
2015M06,Spain,non-durable consumer goods,0.1,100.1
2015M06,France,general,0.2,100.6
2015M06,France,intermediate goods,0.0,101.2
2015M06,France,energy,0.8,101.4
2015M06,France,capital goods,0.0,99.9
2015M06,France,durable consumer goods,-0.1,99.9
2015M06,France,non-durable consumer goods,0.1,100.2
2015M06,Croatia,general,-0.1,101.7
2015M06,Croatia,intermediate goods,0.2,100.6
2015M06,Croatia,energy,-0.1,105.8
2015M06,Croatia,capital goods,-0.1,100.0
2015M06,Croatia,durable consumer goods,-0.1,99.7
2015M06,Croatia,non-durable consumer goods,-0.3,99.9
2015M06,Italy,general,-0.1,100.8
2015M06,Italy,intermediate goods,0.0,100.5
2015M06,Italy,energy,-0.7,102.4
2015M06,Italy,capital goods,0.1,100.0
2015M06,Italy,durable consumer goods,0.2,100.2
2015M06,Italy,non-durable consumer goods,-0.1,99.9
2015M06,Cyprus,general,-0.2,99.6
2015M06,Cyprus,intermediate goods,-0.2,99.9
2015M06,Cyprus,energy,-0.1,99.5
2015M06,Cyprus,capital goods,-0.6,99.8
2015M06,Cyprus,durable consumer goods,0.1,100.7
2015M06,Cyprus,non-durable consumer goods,-0.2,99.3
2015M06,Latvia,general,0.4,100.7
2015M06,Latvia,intermediate goods,0.1,100.2
2015M06,Latvia,energy,0.9,101.4
2015M06,Latvia,capital goods,0.5,101.7
2015M06,Latvia,durable consumer goods,-0.1,100.1
2015M06,Latvia,non-durable consumer goods,0.3,100.7
2015M06,Lithuania,general,-0.5,104.1
2015M06,Lithuania,intermediate goods,0.8,102.2
2015M06,Lithuania,energy,-1.5,109.9
2015M06,Lithuania,capital goods,-0.3,100.1
2015M06,Lithuania,durable consumer goods,0.4,100.1
2015M06,Lithuania,non-durable consumer goods,-0.8,100.5
2015M06,Luxembourg,general,-0.3,100.4
2015M06,Luxembourg,intermediate goods,-1.3,100.3
2015M06,Luxembourg,energy,0.0,101.1
2015M06,Luxembourg,capital goods,-0.1,99.4
2015M06,Luxembourg,durable consumer goods,0.2,100.1
2015M06,Luxembourg,non-durable consumer goods,2.6,101.3
2015M06,Hungary,general,1.4,102.0
2015M06,Hungary,intermediate goods,1.7,102.7
2015M06,Hungary,energy,0.9,103.3
2015M06,Hungary,capital goods,1.5,101.3
2015M06,Hungary,durable consumer goods,3.4,101.2
2015M06,Hungary,non-durable consumer goods,0.3,100.5
2015M06,Malta,general,-0.1,99.4
2015M06,Malta,intermediate goods,-0.2,100.2
2015M06,Malta,energy,0.0,96.0
2015M06,Malta,capital goods,-0.1,100.1
2015M06,Malta,durable consumer goods,0.0,100.0
2015M06,Malta,non-durable consumer goods,-0.1,99.8
2015M06,Netherlands,general,-0.1,102.5
2015M06,Netherlands,intermediate goods,0.4,102.9
2015M06,Netherlands,energy,-1.1,109.0
2015M06,Netherlands,capital goods,0.0,100.0
2015M06,Netherlands,durable consumer goods,0.0,99.8
2015M06,Netherlands,non-durable consumer goods,0.1,100.5
2015M06,Austria,general,0.0,100.6
2015M06,Austria,intermediate goods,0.0,100.9
2015M06,Austria,energy,-0.2,100.9
2015M06,Austria,capital goods,0.0,100.0
2015M06,Austria,durable consumer goods,0.2,100.2
2015M06,Austria,non-durable consumer goods,-0.1,100.1
2015M06,Poland,general,0.6,100.8
2015M06,Poland,intermediate goods,0.2,100.5
2015M06,Poland,energy,1.2,104.3
2015M06,Poland,capital goods,0.9,99.6
2015M06,Poland,durable consumer goods,0.6,100.0
2015M06,Poland,non-durable consumer goods,0.4,99.7
2015M06,Portugal,general,-0.1,101.5
2015M06,Portugal,intermediate goods,-0.1,100.6
2015M06,Portugal,energy,0.0,106.4
2015M06,Portugal,capital goods,-0.3,99.3
2015M06,Portugal,durable consumer goods,-0.5,100.1
2015M06,Portugal,non-durable consumer goods,0.2,100.4
2015M06,Romania,general,0.4,101.0
2015M06,Romania,intermediate goods,0.4,101.1
2015M06,Romania,energy,0.2,103.6
2015M06,Romania,capital goods,0.3,99.2
2015M06,Romania,durable consumer goods,0.4,100.0
2015M06,Romania,non-durable consumer goods,0.4,100.1
2015M06,Slovenia,general,-0.2,100.4
2015M06,Slovenia,intermediate goods,0.0,100.6
2015M06,Slovenia,energy,0.5,100.0
2015M06,Slovenia,capital goods,-0.3,99.9
2015M06,Slovenia,durable consumer goods,-0.4,99.9
2015M06,Slovenia,non-durable consumer goods,-0.6,100.8
2015M06,Slovakia,general,-0.3,100.8
2015M06,Slovakia,intermediate goods,0.2,101.2
2015M06,Slovakia,energy,-1.8,101.0
2015M06,Slovakia,capital goods,-0.2,99.9
2015M06,Slovakia,durable consumer goods,0.2,100.8
2015M06,Slovakia,non-durable consumer goods,-0.2,99.7
2015M06,Finland,general,-0.5,100.8
2015M06,Finland,intermediate goods,-0.8,100.6
2015M06,Finland,energy,-0.1,103.4
2015M06,Finland,capital goods,0.1,100.1
2015M06,Finland,durable consumer goods,0.0,100.4
2015M06,Finland,non-durable consumer goods,-0.1,100.1
2015M06,Sweden,general,-1.2,100.3
2015M06,Sweden,intermediate goods,-1.2,100.5
2015M06,Sweden,energy,-4.4,100.6
2015M06,Sweden,capital goods,-0.3,100.0
2015M06,Sweden,durable consumer goods,0.0,100.1
2015M06,Sweden,non-durable consumer goods,-0.1,100.4
2015M07,EU,general,-0.2,100.6
2015M07,EU,intermediate goods,0.0,100.8
2015M07,EU,energy,-1.5,101.9
2015M07,EU,capital goods,0.1,100.1
2015M07,EU,durable consumer goods,0.1,100.2
2015M07,EU,non-durable consumer goods,0.2,100.1
2015M07,Belgium,general,-1.0,101.1
2015M07,Belgium,intermediate goods,-0.5,102.1
2015M07,Belgium,energy,-3.0,103.1
2015M07,Belgium,capital goods,-0.1,99.9
2015M07,Belgium,durable consumer goods,0.0,99.8
2015M07,Belgium,non-durable consumer goods,0.2,99.6
2015M07,Bulgaria,general,-0.5,101.2
2015M07,Bulgaria,intermediate goods,0.0,100.9
2015M07,Bulgaria,energy,-1.4,102.6
2015M07,Bulgaria,capital goods,0.2,100.0
2015M07,Bulgaria,durable consumer goods,0.1,100.0
2015M07,Bulgaria,non-durable consumer goods,0.2,100.2
2015M07,Czechia,general,-0.4,100.4
2015M07,Czechia,intermediate goods,-0.7,100.4
2015M07,Czechia,energy,-0.9,101.9
2015M07,Czechia,capital goods,-0.3,99.7
2015M07,Czechia,durable consumer goods,-0.6,99.4
2015M07,Czechia,non-durable consumer goods,-0.1,100.1
2015M07,Denmark,general,-0.3,99.3
2015M07,Denmark,intermediate goods,0.2,100.3
2015M07,Denmark,energy,-10.4,93.5
2015M07,Denmark,capital goods,0.1,99.9
2015M07,Denmark,durable consumer goods,0.1,100.4
2015M07,Denmark,non-durable consumer goods,4.8,101.2
2015M07,Germany,general,0.0,100.4
2015M07,Germany,intermediate goods,0.1,100.5
2015M07,Germany,energy,-0.5,101.2
2015M07,Germany,capital goods,0.3,100.3
2015M07,Germany,durable consumer goods,0.1,100.2
2015M07,Germany,non-durable consumer goods,-0.1,100.1
2015M07,Estonia,general,-0.8,99.6
2015M07,Estonia,intermediate goods,-0.4,99.8
2015M07,Estonia,energy,-5.5,98.8
2015M07,Estonia,capital goods,0.6,99.5
2015M07,Estonia,durable consumer goods,0.6,100.4
2015M07,Estonia,non-durable consumer goods,-0.3,99.8
2015M07,Ireland,general,0.1,99.8
2015M07,Ireland,intermediate goods,0.0,100.8
2015M07,Ireland,energy,-1.5,101.9
2015M07,Ireland,capital goods,0.1,100.1
2015M07,Ireland,durable consumer goods,0.1,100.2
2015M07,Ireland,non-durable consumer goods,0.2,100.1
2015M07,Greece,general,-1.6,101.8
2015M07,Greece,intermediate goods,-0.2,100.3
2015M07,Greece,energy,-3.6,104.1
2015M07,Greece,capital goods,0.0,100.0
2015M07,Greece,durable consumer goods,0.0,100.1
2015M07,Greece,non-durable consumer goods,0.1,100.0
2015M07,Spain,general,0.1,101.8
2015M07,Spain,intermediate goods,-0.1,101.0
2015M07,Spain,energy,0.3,106.9
